section,row_number,audit_version,audit_url,audit_title,audit_timestamp,label,selector,valid,found,count,tag,id,className,text,href,role,ariaLabel,dataTestId,meta,bestSelector,selectorCandidates,error
sidebarElementResults,11,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_calendars,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Calendars,/v2/location/32I2I26T8CHTnRx8K9Zb/calendars/view,,,,calendars,#sb_calendars,"#sb_calendars | [meta=""calendars""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/calendars/view""] | a[href*=""/view""] | a.w-full.group.px-3",
sidebarElementResults,12,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_contacts,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Contacts,/v2/location/32I2I26T8CHTnRx8K9Zb/contacts/smart_list/All,,,,contacts,#sb_contacts,"#sb_contacts | [meta=""contacts""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/contacts/smart_list/All""] | a[href*=""/All""] | a.w-full.group.px-3",
sidebarElementResults,13,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_opportunities,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Opportunities,/v2/location/32I2I26T8CHTnRx8K9Zb/opportunities/list,,,,opportunities,#sb_opportunities,"#sb_opportunities | [meta=""opportunities""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/opportunities/list""] | a[href*=""/list""] | a.w-full.group.px-3",
sidebarElementResults,14,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_payments,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Payments,/v2/location/32I2I26T8CHTnRx8K9Zb/payments/invoices,,,,payments,#sb_payments,"#sb_payments | [meta=""payments""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/payments/invoices""] | a[href*=""/invoices""] | a.w-full.group.px-3",
sidebarElementResults,15,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_vibe,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,AI StudioBeta,/v2/location/32I2I26T8CHTnRx8K9Zb/vibe,,,,vibe,#sb_vibe,"#sb_vibe | [meta=""vibe""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/vibe""] | a[href*=""/vibe""] | a.w-full.group.px-3",
sidebarElementResults,16,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_AI Agents,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,AI Agents,/v2/location/32I2I26T8CHTnRx8K9Zb/ai-agents/getting-started,,,,AI Agents,#sb_AI\ Agents,"#sb_AI\ Agents | [meta=""AI Agents""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/ai-agents/getting-started""] | a[href*=""/getting-started""] | a.w-full.group.px-3",
sidebarElementResults,17,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_email-marketing,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Marketing,/v2/location/32I2I26T8CHTnRx8K9Zb/marketing/social-planner,,,,email-marketing,#sb_email-marketing,"#sb_email-marketing | [meta=""email-marketing""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/marketing/social-planner""] | a[href*=""/social-planner""] | a.w-full.group.px-3",
sidebarElementResults,18,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_automation,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Automation,/v2/location/32I2I26T8CHTnRx8K9Zb/automation/workflows,,,,automation,#sb_automation,"#sb_automation | [meta=""automation""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/automation/workflows""] | a[href*=""/workflows""] | a.w-full.group.px-3",
sidebarElementResults,19,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_sites,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Sites,/v2/location/32I2I26T8CHTnRx8K9Zb/funnels-websites/funnels,,,,sites,#sb_sites,"#sb_sites | [meta=""sites""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/funnels-websites/funnels""] | a[href*=""/funnels""] | a.w-full.group.px-3",
sidebarElementResults,20,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_memberships,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Memberships,/v2/location/32I2I26T8CHTnRx8K9Zb/memberships/client-portal/dashboard,,,,memberships,#sb_memberships,"#sb_memberships | [meta=""memberships""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/memberships/client-portal/dashboard""] | a[href*=""/dashboard""] | a.w-full.group.px-3",
sidebarElementResults,21,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_app-media,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Media Storage,/v2/location/32I2I26T8CHTnRx8K9Zb/media-storage,,,,app-media,#sb_app-media,"#sb_app-media | [meta=""app-media""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/media-storage""] | a[href*=""/media-storage""] | a.w-full.group.px-3",
sidebarElementResults,22,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_reputation,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Reputation,/v2/location/32I2I26T8CHTnRx8K9Zb/reputation/overview,,,,reputation,#sb_reputation,"#sb_reputation | [meta=""reputation""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/reputation/overview""] | a[href*=""/overview""] | a.w-full.group.px-3",
sidebarElementResults,23,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_reporting,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Reporting,/v2/location/32I2I26T8CHTnRx8K9Zb/reporting/reports,,,,reporting,#sb_reporting,"#sb_reporting | [meta=""reporting""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/reporting/reports""] | a[href*=""/reports""] | a.w-full.group.px-3",
sidebarElementResults,24,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_app-marketplace,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,App Marketplace,/v2/location/32I2I26T8CHTnRx8K9Zb/integration,,,,app-marketplace,#sb_app-marketplace,"#sb_app-marketplace | [meta=""app-marketplace""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/integration""] | a[href*=""/integration""] | a.w-full.group.px-3",
sidebarElementResults,25,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_location-mobile-app,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Mobile App,/v2/location/32I2I26T8CHTnRx8K9Zb/mobile_app,,,,location-mobile-app,#sb_location-mobile-app,"#sb_location-mobile-app | [meta=""location-mobile-app""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/mobile_app""] | a[href*=""/mobile_app""] | a.w-full.group.px-3",
sidebarElementResults,26,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,400826e1-bf23-47f4-a533-2b76d67d7aac,w-full group px-3 flex items-center justify-start md:justify-center lg:justify-start xl:justify-start text-sm rounded-md cursor-pointer custom-link font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Green Payments,javascript:void(0),,,,400826e1-bf23-47f4-a533-2b76d67d7aac,#\34 00826e1-bf23-47f4-a533-2b76d67d7aac,"#\34 00826e1-bf23-47f4-a533-2b76d67d7aac | [meta=""400826e1-bf23-47f4-a533-2b76d67d7aac""] | a[href=""javascript:void(0)""] | a[href*=""/javascript:void(0)""] | a.w-full.group.px-3",
sidebarElementResults,27,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,a181fce5-d92e-4778-9fdd-3ef42cb6b149,w-full group px-3 flex items-center justify-start md:justify-center lg:justify-start xl:justify-start text-sm rounded-md cursor-pointer custom-link font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Affiliate Area,javascript:void(0),,,,a181fce5-d92e-4778-9fdd-3ef42cb6b149,#a181fce5-d92e-4778-9fdd-3ef42cb6b149,"#a181fce5-d92e-4778-9fdd-3ef42cb6b149 | [meta=""a181fce5-d92e-4778-9fdd-3ef42cb6b149""] | a[href=""javascript:void(0)""] | a[href*=""/javascript:void(0)""] | a.w-full.group.px-3",
sidebarElementResults,28,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,6851965d2d69f1a94c7b95fd,w-full group px-3 flex items-center justify-start md:justify-center lg:justify-start xl:justify-start text-sm rounded-md cursor-pointer custom-link font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Social Planner for Workflows,javascript:void(0),,,,6851965d2d69f1a94c7b95fd,#\36 851965d2d69f1a94c7b95fd,"#\36 851965d2d69f1a94c7b95fd | [meta=""6851965d2d69f1a94c7b95fd""] | a[href=""javascript:void(0)""] | a[href*=""/javascript:void(0)""] | a.w-full.group.px-3",
sidebarElementResults,29,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,sb_settings,w-full group px-3 flex items-center justify-start lg:justify-start xl:justify-start text-sm font-medium rounded-md cursor-pointer font-medium opacity-70 hover:opacity-100 py-2 md:py-2 justify-center md:justify-center lg:justify-center xl:justify-center,Settings,/v2/location/32I2I26T8CHTnRx8K9Zb/settings/company,,,,settings,#sb_settings,"#sb_settings | [meta=""settings""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/settings/company""] | a[href*=""/company""] | a.w-full.group.px-3",
sidebarElementResults,30,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,DIV,send-review-request-modal-container,,,,,,,,#send-review-request-modal-container,#send-review-request-modal-container,
sidebarElementResults,31,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,DIV,CalendarsFeatureDiscovery,,,,,,,,#CalendarsFeatureDiscovery,#CalendarsFeatureDiscovery,
sidebarElementResults,32,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,DIV,ContactsFeatureDiscovery,,,,,,,,#ContactsFeatureDiscovery,#ContactsFeatureDiscovery,
sidebarElementResults,33,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,DIV,PaymentsFeatureDiscovery,,,,,,,,#PaymentsFeatureDiscovery,#PaymentsFeatureDiscovery,
sidebarElementResults,34,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,DIV,whatsAppHeaderSlotShared,,,,,,,,#whatsAppHeaderSlotShared,#whatsAppHeaderSlotShared,
sidebarElementResults,35,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,DIV,i18n-feedback,,,,,Report Translation Issue,,,#i18n-feedback,"#i18n-feedback | [aria-label=""Report Translation Issue""]",
sidebarElementResults,36,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,DIV,CalendarOnboardingChat,,,,,,,,#CalendarOnboardingChat,#CalendarOnboardingChat,
sidebarElementResults,37,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,DIV,template-power-dialer,,,,,,,,#template-power-dialer,#template-power-dialer,
sidebarElementResults,38,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,hl_header--copilot-icon,btn btn-circle btn-primary hl_header--copy-link !w-auto,Ask AI,javascript:void(0);,button,Ask AI Assistant,,,#hl_header--copilot-icon,"#hl_header--copilot-icon | [aria-label=""Ask AI Assistant""] | a[href=""javascript:void(0);""] | a[href*=""/javascript:void(0);""] | a.btn.btn-circle.btn-primary",
sidebarElementResults,39,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,hl_header--copilot-icon,btn btn-circle btn-primary hl_header--copy-link !w-auto,Ask AI,javascript:void(0);,button,Ask AI Assistant,,,#hl_header--copilot-icon,"#hl_header--copilot-icon | [aria-label=""Ask AI Assistant""] | a[href=""javascript:void(0);""] | a[href*=""/javascript:void(0);""] | a.btn.btn-circle.btn-primary",
sidebarElementResults,40,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,canny_logs-toggle,btn btn-circle btn-changelog,View Changelog,javascript:void(0);,button,View Changelog,,,#canny_logs-toggle,"#canny_logs-toggle | [aria-label=""View Changelog""] | a[href=""javascript:void(0);""] | a[href*=""/javascript:void(0);""] | a.btn.btn-circle.btn-changelog",
sidebarElementResults,41,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,recent_activities-toggle,flex justify-center items-center btn btn-circle btn-yellow hl_header--recent-activities,Notifications,javascript:void(0);,button,View Notifications,,,#recent_activities-toggle,"#recent_activities-toggle | [aria-label=""View Notifications""] | a[href=""javascript:void(0);""] | a[href*=""/javascript:void(0);""] | a.flex.justify-center.items-center",
sidebarElementResults,42,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,hl_header--help-icon,btn btn-circle btn-primary hl_header--copy-link,Support,javascript:void(0);,button,Access Help & Support,,,#hl_header--help-icon,"#hl_header--help-icon | [aria-label=""Access Help & Support""] | a[href=""javascript:void(0);""] | a[href*=""/javascript:void(0);""] | a.btn.btn-circle.btn-primary",
sidebarElementResults,43,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,,hl_header--avatar dropdown-toggle,IA,javascript:void(0);,button,Open Profile Menu,,,"[aria-label=""Open Profile Menu""]","[aria-label=""Open Profile Menu""] | a[href=""javascript:void(0);""] | a[href*=""/javascript:void(0);""] | a.hl_header--avatar.dropdown-toggle",
sidebarElementResults,44,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,,py-2 dropdown-item,Signout,javascript:void(0);,,,,,"a[href=""javascript:void(0);""]","a[href=""javascript:void(0);""] | a[href*=""/javascript:void(0);""] | a.py-2.dropdown-item",
sidebarElementResults,45,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,tb_conversations-tab,router-link-active group text-left mx-1 pb-2 md:pb-3 text-sm font-medium topmenu-navitem cursor-pointer relative px-2 active,Conversations,/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations,,Conversations,,,#tb_conversations-tab,"#tb_conversations-tab | [aria-label=""Conversations""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations""] | a[href*=""/conversations""] | a.router-link-active.group.text-left",
sidebarElementResults,46,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,tb_manial-actions,group text-left mx-1 pb-2 md:pb-3 text-sm font-medium topmenu-navitem cursor-pointer relative px-2,Manual Actions,/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/manual_actions,,Manual Actions,,,#tb_manial-actions,"#tb_manial-actions | [aria-label=""Manual Actions""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/manual_actions""] | a[href*=""/manual_actions""] | a.group.text-left.mx-1",
sidebarElementResults,47,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,tb_conversations-templates,group text-left mx-1 pb-2 md:pb-3 text-sm font-medium topmenu-navitem cursor-pointer relative px-2,Snippets,/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/templates,,Snippets,,,#tb_conversations-templates,"#tb_conversations-templates | [aria-label=""Snippets""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/templates""] | a[href*=""/templates""] | a.group.text-left.mx-1",
sidebarElementResults,48,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,tb_trigger-links,group text-left mx-1 pb-2 md:pb-3 text-sm font-medium topmenu-navitem cursor-pointer relative px-2,Trigger Links,/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/trigger-links,,Trigger Links,,,#tb_trigger-links,"#tb_trigger-links | [aria-label=""Trigger Links""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/trigger-links""] | a[href*=""/trigger-links""] | a.group.text-left.mx-1",
sidebarElementResults,49,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,tb_conversations-analytics,group text-left mx-1 pb-2 md:pb-3 text-sm font-medium topmenu-navitem cursor-pointer relative px-2,Analytics,/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/analytics,,Analytics,,,#tb_conversations-analytics,"#tb_conversations-analytics | [aria-label=""Analytics""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/analytics""] | a[href*=""/analytics""] | a.group.text-left.mx-1",
sidebarElementResults,50,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,A,tb_settings,group text-left mx-1 pb-2 md:pb-3 text-sm font-medium topmenu-navitem cursor-pointer relative px-2,Settings,/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/settings,,Settings,,,#tb_settings,"#tb_settings | [aria-label=""Settings""] | a[href=""/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/settings""] | a[href*=""/settings""] | a.group.text-left.mx-1",
sidebarElementResults,51,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,DIV,ReconnectModal,w-full bg-white overflow-y-auto,,,,,,,#ReconnectModal,#ReconnectModal | div.w-full.bg-white.overflow-y-auto,
sidebarElementResults,52,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,DIV,RemoveDeletedCalendars,w-full bg-white overflow-y-auto,,,,,,,#RemoveDeletedCalendars,#RemoveDeletedCalendars | div.w-full.bg-white.overflow-y-auto,
sidebarElementResults,53,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,DIV,conversations-new-app,hr-wrapper-container crm-highrise hr-v-3-11-1 p-0 w-full,Team Inbox13UnreadAllRecentsStarred Select all GVGuest Visitor 001May 21Call (3(806) 344-1684Mar 311Call (4(361) 425-2127Feb 21Call (9(806) 929-8382Jan 291Hi th,,,,,,#conversations-new-app,#conversations-new-app | div.hr-wrapper-container.crm-highrise.hr-v-3-11-1,
sidebarElementResults,54,0.1.0,https://app.gohighlevel.com/v2/location/32I2I26T8CHTnRx8K9Zb/conversations/conversations/qDTd0ylnQKWRIGg1Hwjv?category=team-inbox&tab=unread,TBCL,2026-05-26T19:26:41.976Z,,,,,,DIV,conversations-layout,w-full flex flex-row bg-[#ECEEF2] h-full,Team Inbox13UnreadAllRecentsStarred Select all GVGuest Visitor 001May 21Call (3(806) 344-1684Mar 311Call (4(361) 425-2127Feb 21Call (9(806) 929-8382Jan 291Hi th,,,,,,#conversations-layout,#conversations-layout | div.w-full.flex.flex-row,
