ZoomInfo Company ID,Company Name,Website,Founded Year,Company HQ Phone,Fax,Ticker,Revenue (in 000s USD),Revenue Range (in USD),Employees,Employee Range,SIC Code 1,SIC Code 2,SIC Codes,NAICS Code 1,NAICS Code 2,NAICS Codes,Primary Industry,Primary Sub-Industry,All Industries,All Sub-Industries,Industry Hierarchical Category,Secondary Industry Hierarchical Category,Alexa Rank,ZoomInfo Company Profile URL,LinkedIn Company Profile URL,Facebook Company Profile URL,Twitter Company Profile URL,Ownership Type,Business Model,Certified Active Company,Certification Date,Total Funding Amount (in 000s USD),Recent Funding Amount (in 000s USD),Recent Funding Round,Recent Funding Date,Recent Investors,All Investors,Company Street Address,Company City,Company State,Company Zip Code,Company Country,Full Address,Number of Locations,Company Is Acquired,Company ID (Ultimate Parent),Entity Name (Ultimate Parent),Company ID (Immediate Parent),Entity Name (Immediate Parent),Relationship (Immediate Parent),Query Name
"478547492","Absolute Solar","www.absolutesolarnj.com","2018","(732) 963-6700","","","1184","$1 mil. - $5 mil.","7","Employees.5to9","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Construction","Civil Engineering Construction","Construction","Civil Engineering Construction","construction","construction.civil","","https://app.zoominfo.com/#/apps/profile/company/478547492","http://www.linkedin.com/company/absolute-solar-llc","","","Private","","No","","0","0","","","","","15 America Ave Unit 104","Lakewood","New Jersey","08701","United States","15 America Ave Unit 104, Lakewood, New Jersey, 08701, United States","1","","","","","","","instantexportexcel1714527043682"
"463931800","Solar Medix","www.solarmedix.com","2020","(732) 785-4814","","","1194","$1 mil. - $5 mil.","15","Employees.10to19","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Energy, Utilities & Waste","Waste Treatment, Environmental Services & Recycling","Energy, Utilities & Waste;Construction","Waste Treatment, Environmental Services & Recycling;Civil Engineering Construction","energy","energy.environment","20132595","https://app.zoominfo.com/#/apps/profile/company/463931800","http://www.linkedin.com/company/solar-medix","http://www.facebook.com/solarmedix","","Private","B2B","Yes","March 04, 2024","0","0","","","","","1301 Corlies Ave Ste 3D","Neptune City","New Jersey","07753","United States","1301 Corlies Ave Ste 3D, Neptune City, New Jersey, 07753, United States","2","","","","","","","instantexportexcel1714527043682"
"513867549","Solar Melon","www.solarmelon.com","2017","(347) 989-4231","","","2660","$1 mil. - $5 mil.","11","Employees.10to19","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Construction","Civil Engineering Construction","Construction","Civil Engineering Construction","construction","construction.civil","12593664","https://app.zoominfo.com/#/apps/profile/company/513867549","http://www.linkedin.com/company/solar-melon","http://www.facebook.com/solarmelon","http://www.twitter.com/solarmelon","Private","","No","","0","0","","","","","115 Morris St","Jersey City","New Jersey","07302","United States","115 Morris St, Jersey City, New Jersey, 07302, United States","1","","","","","","","instantexportexcel1714527043682"
"350746604","Solar Swim","www.solarswim.net","1976","(732) 873-1795","","","1949","$1 mil. - $5 mil.","6","Employees.5to9","3433","343","34;343;3433","333414","33341","33;333;3334;33341;333414","Construction","Commercial & Residential Construction","Construction;Manufacturing","Commercial & Residential Construction;Building Materials","construction","construction.construction","5018940","https://app.zoominfo.com/#/apps/profile/company/350746604","http://www.linkedin.com/company/solar-swim-pool-heating-systems","http://www.facebook.com/solarswim","","Private","B2B","No","","0","0","","","","","547 Elizabeth Ave","Somerset","New Jersey","08873","United States","547 Elizabeth Ave, Somerset, New Jersey, 08873, United States","1","","","","","","","instantexportexcel1714527043682"
"347646557","Green Power Developers","www.greenpowerdevelopers.com","2021","(732) 806-0096","","","1246","$1 mil. - $5 mil.","12","Employees.10to19","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Construction","Civil Engineering Construction","Construction;Energy, Utilities & Waste;Manufacturing","Civil Engineering Construction;Chemicals & Related Products;Electricity, Oil & Gas","construction","construction.civil","20598816","https://app.zoominfo.com/#/apps/profile/company/347646557","http://www.linkedin.com/company/green-power-developers-llc","","","Private","B2B","Yes","December 28, 2023","0","0","","","","","1869 Lanes Mill Rd","Lakewood","New Jersey","08701","United States","1869 Lanes Mill Rd, Lakewood, New Jersey, 08701, United States","3","","","","","","","instantexportexcel1714527043682"
"539089900","Citizens Party Action Council","www.citpac1.org","","+886 227163123","","","1022","$1 mil. - $5 mil.","9","Employees.5to9","8651","865","86;865;8651","813940","81394","81;813;8139;81394;813940","Organizations","","Organizations","Membership Organizations","orgs","","","https://app.zoominfo.com/#/apps/profile/company/539089900","http://www.linkedin.com/company/35948228","http://www.facebook.com/infolinkconsulting.jp","http://www.twitter.com/infolinkconsult","Private","","No","","0","0","","","","","PO Box 141","Lanoka Harbor","New Jersey","08734","United States","PO Box 141, Lanoka Harbor, New Jersey, 08734, United States","","","","","","","","instantexportexcel1714527043682"
"442435742","Brownie Electric","www.brownie-electric.com","1992","(856) 663-6466","","","4218","$1 mil. - $5 mil.","16","Employees.10to19","1731","173","17;173;1731","238210","23821","23;238;2382;23821;238210","Construction","Commercial & Residential Construction","Construction","Commercial & Residential Construction","construction","construction.construction","","https://app.zoominfo.com/#/apps/profile/company/442435742","http://www.linkedin.com/company/brownie-electric","http://www.facebook.com/brownie-electric-inc-1547527228909626","http://www.twitter.com/brownieelectric","Private","B2C","No","","0","0","","","","","101 Chapel Ave W","Cherry Hill","New Jersey","08002","United States","101 Chapel Ave W, Cherry Hill, New Jersey, 08002, United States","1","","","","","","","instantexportexcel1714527043682"
"1313841873","Solar","www.100ksolar.com","","(732) 814-8087","","","2666","$1 mil. - $5 mil.","12","Employees.10to19","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Construction","Civil Engineering Construction","Construction","Civil Engineering Construction","construction","construction.civil","","https://app.zoominfo.com/#/apps/profile/company/1313841873","","","","Private","","No","","0","0","","","","","22 Mediterranean Ct","Barnegat","New Jersey","08005","United States","22 Mediterranean Ct, Barnegat, New Jersey, 08005, United States","1","","","","","","","instantexportexcel1714527043682"
"1107018310","Infinity Energy","www.infinitysolarsystems.com","1985","(855) 769-3713","","","4045","$1 mil. - $5 mil.","13","Employees.10to19","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Construction","Civil Engineering Construction","Construction","Civil Engineering Construction","construction","construction.civil","14605699","https://app.zoominfo.com/#/apps/profile/company/1107018310","http://www.linkedin.com/company/infinity-solar-systems","http://www.facebook.com/infinity-solar-system-415631535183313","http://www.twitter.com/_infinitysolar","Private","","Yes","December 06, 2023","0","0","","","","","1913 Atlantic Ave Ste 101","Manasquan","New Jersey","08736","United States","1913 Atlantic Ave Ste 101, Manasquan, New Jersey, 08736, United States","1","","","","","","","instantexportexcel1714527043682"
"465447090","Hollander Solar","www.hollandersolar.com","2016","(732) 967-3200","","","3916","$1 mil. - $5 mil.","17","Employees.10to19","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Energy, Utilities & Waste","Waste Treatment, Environmental Services & Recycling","Energy, Utilities & Waste;Construction","Waste Treatment, Environmental Services & Recycling;Civil Engineering Construction","energy","energy.environment","","https://app.zoominfo.com/#/apps/profile/company/465447090","http://www.linkedin.com/company/apex-solar","","","Private","","No","","0","0","","","","","317 George St Ste 320","New Brunswick","New Jersey","08901","United States","317 George St Ste 320, New Brunswick, New Jersey, 08901, United States","1","","","","","","","instantexportexcel1714527043682"
"346930198","Cambria Solar","www.cambriasolarnj.com","2014","(609) 377-5575","(609) 380-4244","","1142","$1 mil. - $5 mil.","6","Employees.5to9","1731","173","17;173;1731","238210","23821","23;238;2382;23821;238210","Construction","Commercial & Residential Construction","Construction","Commercial & Residential Construction","construction","construction.construction","","https://app.zoominfo.com/#/apps/profile/company/346930198","","","","Private","","No","","0","0","","","","","206 Cambria Ave Ste A","Pleasantville","New Jersey","08232","United States","206 Cambria Ave Ste A, Pleasantville, New Jersey, 08232, United States","2","","","","","","","instantexportexcel1714527043682"
"549748110","Sunrise Solar","www.sunrise-llc.com","2016","(856) 217-2940","","","1776","$1 mil. - $5 mil.","10","Employees.10to19","1799","179","17;179;1799;15;16","238990","23899","23;238;2389;23899;238990","Construction","Commercial & Residential Construction","Construction","Commercial & Residential Construction","construction","construction.construction","","https://app.zoominfo.com/#/apps/profile/company/549748110","","http://www.facebook.com/sunrisecontractor","http://www.twitter.com/steve_sunnrise","Private","B2C","No","","0","0","","","","","320 Warren Ave","Bellmawr","New Jersey","08031","United States","320 Warren Ave, Bellmawr, New Jersey, 08031, United States","1","","","","","","","instantexportexcel1714527043682"
"1314158665","Newark Solar Power Solutions","www.newarksolarpowersolutions.com","","","","","4090","$1 mil. - $5 mil.","17","Employees.10to19","4911","491","49;491;4911","221114","22111","22;221;2211;22111;221114","Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste","Electricity, Oil & Gas","energy","energy.energy","16952917","https://app.zoominfo.com/#/apps/profile/company/1314158665","","","","Private","","No","","0","0","","","","","2121 Mccarter Hwy","Newark","New Jersey","07104","United States","2121 Mccarter Hwy, Newark, New Jersey, 07104, United States","1","","","","","","","instantexportexcel1714527043682"
"412349001","Complete Remodeling Group","www.completeremodelinggroup.com","","(201) 540-9122","","","1121","$1 mil. - $5 mil.","6","Employees.5to9","1521","152","15;152;1521","236118","23611","23;236;2361;23611;236118","Construction","Commercial & Residential Construction","Construction","Commercial & Residential Construction","construction","construction.construction","","https://app.zoominfo.com/#/apps/profile/company/412349001","","","","Private","","No","","0","0","","","","","5 Sicomac Rd Ste 331","Haledon","New Jersey","07508","United States","5 Sicomac Rd Ste 331, Haledon, New Jersey, 07508, United States","3","","","","","","","instantexportexcel1714527043682"
"468313454","Suntuity Solar","www.suntuitysolar.com","2008","(866) 956-0725","","","1857","$1 mil. - $5 mil.","624","Employees.500to999","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Energy, Utilities & Waste","Waste Treatment, Environmental Services & Recycling","Energy, Utilities & Waste;Construction","Waste Treatment, Environmental Services & Recycling;Civil Engineering Construction","energy","energy.environment","5384005","https://app.zoominfo.com/#/apps/profile/company/468313454","http://www.linkedin.com/company/powered-by-suntuity","http://www.facebook.com/suntuitysolar","http://www.twitter.com/suntuitysolar","Private","B2B","Yes","December 18, 2019","547","547","Debt","February 26, 2021","PPP","PPP","2137 Nj-35","Holmdel","New Jersey","07733","United States","2137 Nj-35, Holmdel, New Jersey, 07733, United States","2","","566152629","Suntuity Renewables","347642052","Suntuity","Subsidiary","instantexportexcel1714527043682"
"1287754949","Nichomus Run Solar Farm","www.nichomusrunsolar.com","","","","","1759","$1 mil. - $5 mil.","15","Employees.10to19","4911","491","49;491;4911","221114","22111","22;221;2211;22111;221114","Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste","Electricity, Oil & Gas","energy","energy.energy","","https://app.zoominfo.com/#/apps/profile/company/1287754949","","http://www.facebook.com/nichomusrunsolar","","Private","","No","","0","0","","","","","600 G St Ste 401","Millville","New Jersey","08332","United States","600 G St Ste 401, Millville, New Jersey, 08332, United States","1","Yes","12943661","Enel Spa","346497999","Enel Green Power SpA,","Acquisition","instantexportexcel1714527043682"
"42778828","WorldWater & Solar Technologies","www.worldwatersolar.com","1984","(609) 356-0372","(609) 356-0449","","1462","$1 mil. - $5 mil.","20","Employees.20to49","5074","507","50;507;5074","423720","42372","42;423;4237;42372;423720","Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste;Retail","Electricity, Oil & Gas;Home Improvement & Hardware Retail","energy","energy.energy","","https://app.zoominfo.com/#/apps/profile/company/42778828","http://www.linkedin.com/company/worldwater-corp","http://www.facebook.com/worldwatersolar","http://www.twitter.com/worldwatersolar","Private","B2B","Yes","March 03, 2022","0","0","","","","","330 Carter Rd","Princeton","New Jersey","08540","United States","330 Carter Rd, Princeton, New Jersey, 08540, United States","3","","","","","","","instantexportexcel1714527043682"
"345541545","Eastern Solar Glass","www.easternsolarglass.com","1980","(856) 767-3442","","","1731","$1 mil. - $5 mil.","14","Employees.10to19","1793","179","17;179;1793","238150","23815","23;238;2381;23815;238150","Construction","Commercial & Residential Construction","Construction;Media & Internet","Commercial & Residential Construction;Broadcasting","construction","construction.construction","","https://app.zoominfo.com/#/apps/profile/company/345541545","http://www.linkedin.com/company/easternsolarglass-windowfilms","http://www.facebook.com/easternsolarglass","http://www.twitter.com/easternsolar88","Private","B2B","Yes","April 14, 2023","0","0","","","","","1008 Industrial Dr Ste C","West Berlin","New Jersey","08091","United States","1008 Industrial Dr Ste C, West Berlin, New Jersey, 08091, United States","3","","","","","","","instantexportexcel1714527043682"
"448238165","Wen Zhang","www.wenresearch.com","","(973) 596-5520","","","922","$500,000 - $1 mil.","6","Employees.5to9","8731","873","87;873;8731","541715","54171","54;541;5417;54171;541715","Business Services","Research & Development","Business Services","Research & Development","bizservice","bizservice.r&d","17347281","https://app.zoominfo.com/#/apps/profile/company/448238165","","","","Private","","No","","0","0","","","","","323 Dr Martin Luther King Jr Blvd","Newark","New Jersey","07102","United States","323 Dr Martin Luther King Jr Blvd, Newark, New Jersey, 07102, United States","1","","","","","","","instantexportexcel1714527043682"
"351905626","Adventive Ideas","www.adventiveideas.com","2007","(609) 924-6110","(609) 924-0051","","1154","$1 mil. - $5 mil.","5","Employees.5to9","3648","364","36;364;3648","335139","335129","33;335;3351;33513;335139;33512;335129","Retail","Apparel & Accessories Retail","Retail;Manufacturing","Apparel & Accessories Retail;Household Goods","retail","retail.clothes","","https://app.zoominfo.com/#/apps/profile/company/351905626","http://www.linkedin.com/company/adventive-ideas-llc","","","Private","B2C","Yes","March 23, 2019","0","0","","","","","47 Grasmere Way","Princeton","New Jersey","08540","United States","47 Grasmere Way, Princeton, New Jersey, 08540, United States","2","","","","","","","instantexportexcel1714527043682"
"1151560680","Solar Gard","www.solargardwindowtint.com","","(856) 786-0566","","","409","Under $500,000","4","Employees.1to4","1799","179","17;179;1799","238150","23815","23;238;2381;23815;238150","Construction","Commercial & Residential Construction","Construction","Commercial & Residential Construction","construction","construction.construction","","https://app.zoominfo.com/#/apps/profile/company/1151560680","","http://www.facebook.com/solar-gard-window-tint-494079640763086","","Private","","No","","0","0","","","","","PO Box 2213","Riverton","New Jersey","08077","United States","PO Box 2213, Riverton, New Jersey, 08077, United States","","","","","","","","instantexportexcel1714527043682"
"363698263","Alumia Solar & Energy Solutions","www.alumiaenergy.com","2010","(201) 706-7770","","","249","Under $500,000","2","Employees.1to4","8748","874","87;874;8748","541690","54169","54;541;5416;54169;541690","Business Services","Management Consulting","Business Services;Energy, Utilities & Waste","Management Consulting;Electricity, Oil & Gas","bizservice","bizservice.consulting","","https://app.zoominfo.com/#/apps/profile/company/363698263","","http://www.facebook.com/alumia-solar-energy-solutions-llc-145060205509848","","Private","","No","","0","0","","","","","15 W Erie Ave","Rutherford","New Jersey","07070","United States","15 W Erie Ave, Rutherford, New Jersey, 07070, United States","1","","","","","","","instantexportexcel1714527043682"
"452371244","Via Solar","www.viasolarusa.com","2006","(908) 872-5972","","","1144","$1 mil. - $5 mil.","21","Employees.20to49","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Construction","Civil Engineering Construction","Construction","Civil Engineering Construction","construction","construction.civil","","https://app.zoominfo.com/#/apps/profile/company/452371244","http://www.linkedin.com/company/via-solar-llc","http://www.facebook.com/viasolarusa","http://www.twitter.com/viasolarusa","Private","B2B","Yes","August 09, 2020","0","0","","","","","PO Box 294","Gladstone","New Jersey","07934","United States","PO Box 294, Gladstone, New Jersey, 07934, United States","","","","","","","","instantexportexcel1714527043682"
"370351913","Littoral","www.littoralllc.com","2012","(732) 244-6480","","","1141","$1 mil. - $5 mil.","6","Employees.5to9","4911","491","49;491;4911","221118","22111","22;221;2211;22111;221118","Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste;Retail","Electricity, Oil & Gas;Home Improvement & Hardware Retail","energy","energy.energy","","https://app.zoominfo.com/#/apps/profile/company/370351913","","http://www.facebook.com/littoral-llc-1394025140927665","","Private","B2C","Yes","December 17, 2021","0","0","","","","","700 Pennsylvania Ave","Pine Beach","New Jersey","08741","United States","700 Pennsylvania Ave, Pine Beach, New Jersey, 08741, United States","1","","","","","","","instantexportexcel1714527043682"
"852411","Ahoycaptain.com","www.ahoycaptain.com","1999","(908) 464-5581","","","949","$500,000 - $1 mil.","4","Employees.1to4","5551","555","55;555;5551","441222","44122","44;441;4412;44122;441222","Retail","Automobile Dealers","Retail","Automobile Dealers","retail","retail.auto","15850277","https://app.zoominfo.com/#/apps/profile/company/852411","http://www.linkedin.com/company/ahoycaptain-com","http://www.facebook.com/ahoycaptain","","Private","B2C","Yes","June 21, 2022","0","0","","","","","34 Fairfax Dr","Berkeley Heights","New Jersey","07922","United States","34 Fairfax Dr, Berkeley Heights, New Jersey, 07922, United States","1","","","","","","","instantexportexcel1714527043682"
"1327180832","prowaterheatersnj.com","www.prowaterheatersnj.com","","(201) 514-1990","","","2284","$1 mil. - $5 mil.","14","Employees.10to19","7221","722","72;722;7221","541921","54192","54;541;5419;54192;541921","Consumer Services","Photography Studio","Consumer Services","Photography Studio","consumerservices","consumerservices.photo","","https://app.zoominfo.com/#/apps/profile/company/1327180832","","","","Private","B2C","No","","0","0","","","","","8 Highland Cross Ste 208","Rutherford","New Jersey","07070","United States","8 Highland Cross Ste 208, Rutherford, New Jersey, 07070, United States","1","","","","","","","instantexportexcel1714527043682"
"562561189","Northkit Roofing","www.northkitroofing.com","2009","(973) 396-7416","","","1176","$1 mil. - $5 mil.","13","Employees.10to19","1761","176","17;176;1761","238160","23816","23;238;2381;23816;238160","Construction","","Construction","Commercial & Residential Construction","construction","","","https://app.zoominfo.com/#/apps/profile/company/562561189","http://www.linkedin.com/company/northkit-roofing","http://www.facebook.com/northkitroofing","","Private","B2B","No","","0","0","","","","","10 Village Park Rd","Cedar Grove","New Jersey","07009","United States","10 Village Park Rd, Cedar Grove, New Jersey, 07009, United States","1","","","","","","","instantexportexcel1714527043682"
"373353387","Impact Solar","www.impactsolarnj.com","2015","(856) 316-8086","","","1127","$1 mil. - $5 mil.","30","Employees.20to49","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Energy, Utilities & Waste","Waste Treatment, Environmental Services & Recycling","Energy, Utilities & Waste;Construction","Waste Treatment, Environmental Services & Recycling;Civil Engineering Construction","energy","energy.environment","18936411","https://app.zoominfo.com/#/apps/profile/company/373353387","http://www.linkedin.com/company/impact-solar-nj-llc","http://www.facebook.com/impactsolarnj","","Private","B2B","Yes","April 05, 2022","0","0","","","","","202 Glenwood Ave","Haddonfield","New Jersey","08033","United States","202 Glenwood Ave, Haddonfield, New Jersey, 08033, United States","2","","","","","","","instantexportexcel1714527043682"
"482463515","Solar","www.doctorsolarllc.com","","(732) 558-3368","","","1123","$1 mil. - $5 mil.","6","Employees.5to9","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Construction","Civil Engineering Construction","Construction","Civil Engineering Construction","construction","construction.civil","","https://app.zoominfo.com/#/apps/profile/company/482463515","","","","Private","","No","","0","0","","","","","204 Ark Rd Ste 208I","Mount Laurel","New Jersey","08054","United States","204 Ark Rd Ste 208I, Mount Laurel, New Jersey, 08054, United States","1","","","","","","","instantexportexcel1714527043682"
"557729810","EMT Solar & Roofing","www.emtsolar.com","","(866) 264-3065","","","2808","$1 mil. - $5 mil.","90","Employees.50to99","1761","176","17;176;1761","238160","23816","23;238;2381;23816;238160","Construction","","Construction","Commercial & Residential Construction","construction","","10768729","https://app.zoominfo.com/#/apps/profile/company/557729810","http://www.linkedin.com/company/emt-solar-and-roofing","http://www.facebook.com/emtsolarandroofing","","Private","B2B","Yes","January 11, 2024","0","0","","","","","523 Hollywood Ave Fl 3","Cherry Hill","New Jersey","08002","United States","523 Hollywood Ave Fl 3, Cherry Hill, New Jersey, 08002, United States","1","","","","","","","instantexportexcel1714527043682"
"1314152796","Solar Panels Vineland","www.solarpanelsvineland.com","","","","","3152","$1 mil. - $5 mil.","14","Employees.10to19","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Construction","Civil Engineering Construction","Construction","Civil Engineering Construction","construction","construction.civil","","https://app.zoominfo.com/#/apps/profile/company/1314152796","","","","Private","","No","","0","0","","","","","15 N East Ave","Vineland","New Jersey","08360","United States","15 N East Ave, Vineland, New Jersey, 08360, United States","1","","","","","","","instantexportexcel1714527043682"
"1312823201","The Queen Team General Contracting","www.queenteamgc.com","","","","","843","$500,000 - $1 mil.","12","Employees.10to19","1799","179","17;179;1799","238990","23899","23;238;2389;23899;238990","Construction","Commercial & Residential Construction","Construction","Commercial & Residential Construction","construction","construction.construction","","https://app.zoominfo.com/#/apps/profile/company/1312823201","","http://www.facebook.com/thequeenteamgc","","Private","","No","","0","0","","","","","1142 Monroe Ave","Atlantic City","New Jersey","08401","United States","1142 Monroe Ave, Atlantic City, New Jersey, 08401, United States","1","","","","","","","instantexportexcel1714527043682"
"1106026533","Crawford Solar Concepts","","","(908) 358-2179","","","170","Under $500,000","4","Employees.1to4","7299","729","72;729;7299","541990","54199","54;541;5419;54199;541990","Business Services","Research & Development","Business Services","Research & Development","bizservice","bizservice.r&d","","https://app.zoominfo.com/#/apps/profile/company/1106026533","","","","Private","B2C","No","","0","0","","","","","556 South Ave","Dunellen","New Jersey","08812","United States","556 South Ave, Dunellen, New Jersey, 08812, United States","1","","","","","","","instantexportexcel1714527043682"
"1109889752","Breeze Heating Ac & Refrid Refrid & Solar Systems","","","(609) 889-0773","","","102","Under $500,000","3","Employees.1to4","1711","171","17;171;1711","238220","23822","23;238;2382;23822;238220","Construction","Commercial & Residential Construction","Construction","Commercial & Residential Construction","construction","construction.construction","","https://app.zoominfo.com/#/apps/profile/company/1109889752","","","","Private","","No","","0","0","","","","","246 E Florida Ave","Villas","New Jersey","08251","United States","246 E Florida Ave, Villas, New Jersey, 08251, United States","1","","","","","","","instantexportexcel1714527043682"
"69830458","LBI Solar","www.lbisolar.com","2001","(609) 553-0049","","","4811","$1 mil. - $5 mil.","20","Employees.20to49","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Energy, Utilities & Waste","Waste Treatment, Environmental Services & Recycling","Energy, Utilities & Waste;Construction","Waste Treatment, Environmental Services & Recycling;Civil Engineering Construction","energy","energy.environment","","https://app.zoominfo.com/#/apps/profile/company/69830458","http://www.linkedin.com/company/lbi-solar","","","Private","","No","","0","0","","","","","42 Antioch Rd","Beach Haven","New Jersey","08008","United States","42 Antioch Rd, Beach Haven, New Jersey, 08008, United States","1","","","","","","","instantexportexcel1714527043682"
"371633876","Solar Renewable Energy Concepts","www.s-r-e-c.com","2009","(201) 871-2000","(201) 567-6767","","1218","$1 mil. - $5 mil.","4","Employees.1to4","5063","506","50;506;5063","423610","42361","42;423;4236;42361;423610","Retail","Consumer Electronics & Computers Retail","Retail;Energy, Utilities & Waste","Consumer Electronics & Computers Retail;Electricity, Oil & Gas","retail","retail.computer","","https://app.zoominfo.com/#/apps/profile/company/371633876","http://www.linkedin.com/company/solar-renewable-energy-concepts-llc.","http://www.facebook.com/solar-renewable-energy-concepts-llc-148258050501","","Private","","No","","0","0","","","","","282 Grand Ave","Englewood","New Jersey","07631","United States","282 Grand Ave, Englewood, New Jersey, 07631, United States","1","","","","","","","instantexportexcel1714527043682"
"355759116","Rein Triefeldt","www.triefeldt.com","","(609) 656-2380","","","2847","$1 mil. - $5 mil.","9","Employees.5to9","3275","327","32;327;3275;29;21;26;39","327420","32742","32;327;3274;32742;327420","Manufacturing","Building Materials","Manufacturing","Building Materials","mfg","mfg.building","","https://app.zoominfo.com/#/apps/profile/company/355759116","http://www.linkedin.com/company/solar-tree-foundation-llc","http://www.facebook.com/rein.triefeldt","http://www.twitter.com/solarsculpture","Private","B2C","Yes","November 03, 2021","0","0","","","","","1115 Hamilton Ave","Trenton","New Jersey","08629","United States","1115 Hamilton Ave, Trenton, New Jersey, 08629, United States","1","","","","","","","instantexportexcel1714527043682"
"1333708964","Velaz Solar","www.velazsolar.com","","","","","2869","$1 mil. - $5 mil.","13","Employees.10to19","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Construction","Civil Engineering Construction","Construction","Civil Engineering Construction","construction","construction.civil","","https://app.zoominfo.com/#/apps/profile/company/1333708964","","http://www.facebook.com/100093080946985","","Private","","No","","0","0","","","","","210 Sylvan Ave Ste 21","Englewood Cliffs","New Jersey","07632","United States","210 Sylvan Ave Ste 21, Englewood Cliffs, New Jersey, 07632, United States","1","","","","","","","instantexportexcel1714527043682"
"1314084315","Freehold Solar Power Systems","www.freeholdsolarpowersystems.com","","","","","2247","$1 mil. - $5 mil.","20","Employees.20to49","4911","491","49;491;4911","221114","22111","22;221;2211;22111;221114","Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste","Electricity, Oil & Gas","energy","energy.energy","","https://app.zoominfo.com/#/apps/profile/company/1314084315","","","","Private","","No","","0","0","","","","","920 Nj-33","Freehold","New Jersey","07728","United States","920 Nj-33, Freehold, New Jersey, 07728, United States","1","","","","","","","instantexportexcel1714527043682"
"1327094564","Piscataway Solar Power Systems","www.piscatawaysolarpowersystems.com","","","","","3750","$1 mil. - $5 mil.","26","Employees.20to49","4911","491","49;491;4911","221114","22111","22;221;2211;22111;221114","Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste","Electricity, Oil & Gas","energy","energy.energy","","https://app.zoominfo.com/#/apps/profile/company/1327094564","","","","Private","","No","","0","0","","","","","15 Corporate Pl S","Piscataway","New Jersey","08854","United States","15 Corporate Pl S, Piscataway, New Jersey, 08854, United States","1","","","","","","","instantexportexcel1714527043682"
"1323123943","Passive Solar Home","passivesolar.sustainablesources.com","","","","","2774","$1 mil. - $5 mil.","17","Employees.10to19","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Construction","Civil Engineering Construction","Construction","Civil Engineering Construction","construction","construction.civil","","https://app.zoominfo.com/#/apps/profile/company/1323123943","http://www.linkedin.com/company/passive-solar-home","","","Private","","No","","0","0","","","","","PO Box 509","Vernon","New Jersey","07462","United States","PO Box 509, Vernon, New Jersey, 07462, United States","","","","","","","","instantexportexcel1714527043682"
"347019557","Aston Solar","www.astonsolar.com","2009","(888) 666-8581","","","1174","$1 mil. - $5 mil.","8","Employees.5to9","4911","491","49;491;4911","221114","22111","22;221;2211;22111;221114","Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste","Electricity, Oil & Gas","energy","energy.energy","","https://app.zoominfo.com/#/apps/profile/company/347019557","http://www.linkedin.com/company/aston-solar-llc","http://www.facebook.com/aston-solar-135355633204061","http://www.twitter.com/astonsolar","Private","B2B","No","","0","0","","","","","255 Old New Brunswick Rd Ste S235","Piscataway","New Jersey","08854","United States","255 Old New Brunswick Rd Ste S235, Piscataway, New Jersey, 08854, United States","3","","","","","","","instantexportexcel1714527043682"
"527217714","US Solar Savings","www.ussolarsavings.com","","(833) 970-3718","","","1634","$1 mil. - $5 mil.","11","Employees.10to19","1711","171","17;171;1711;15;16","238220","23822","23;238;2382;23822;238220","Construction","Commercial & Residential Construction","Construction","Commercial & Residential Construction","construction","construction.construction","","https://app.zoominfo.com/#/apps/profile/company/527217714","","http://www.facebook.com/id","","Private","","No","","0","0","","","","","485c Us Hwy 1 S Ste 350","Iselin","New Jersey","08830","United States","485c Us Hwy 1 S Ste 350, Iselin, New Jersey, 08830, United States","1","","","","","","","instantexportexcel1714527043682"
